Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012110511E7,818.0,90.0,62.0,28.0,0.0,68.88888888888889,31.11111111111111,0.0,0.5317725752508362,0.054920514485063715,0.19570751392073907,48.51084819716512,82.62488030787817,171.3131008609522,133.0354196021129,38.277681258839294,1.9034788984550244,1.4781713289123657,0.4253075695426588,81.87271905271068,0.909696878363452,47.79127728191868,0.7027027027027027,26.0,0.24528301886792453,13.0,0.7547169811320755,40.0,0.2972972972972973,11.0,0.6666666666666666,0.7027027027027027,0.6842105263157895,0.4541886264494923,0.8500764915859256,0.78380602519079,0.6888888888888889,0.11464604863267598,0.8853539513673241,0.3111111111111111,0.6696296296296296,0.6888888888888889,0.6788174139051333,0.5704252390466846,0.8883050757757723,0.7391297143937763,0.38128654970760234,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,313239.0,211736.0,79968.0,88.88888888888889,16.203703703703713,?,?,?,?
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,10,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,2.02012110511E7,818.0,90.0,64.0,26.0,0.0,71.11111111111111,28.88888888888889,0.0,0.559487951807229,0.050767963095946535,0.19024399197633926,44.76794038523466,80.16631846866272,177.85285012403494,150.18123628300972,27.67161384102522,1.9761427791559438,1.6686804031445526,0.3074623760113913,84.6295623237558,0.9403284702639534,47.584034928163916,0.7297297297297297,27.0,0.2830188679245283,15.0,0.7169811320754716,38.0,0.2702702702702703,10.0,0.6428571428571429,0.7297297297297297,0.6835443037974683,0.4405751983796411,0.8419173890872004,0.7281649588983763,0.7111111111111111,0.12430014268699723,0.8756998573130027,0.28888888888888886,NaN,0.7111111111111111,NaN,NaN,0.8835389338786758,0.7280032338445844,NaN,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,313239.0,211736.0,79968.0,87.77777777777777,15.925925925925945,?,?,?,?
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,69.0,22.0,0.0,75.82417582417582,24.175824175824175,0.0,0.6066797642436149,0.057783769835801864,0.1760887799552489,50.81285115664209,73.9691658157481,177.85179802597978,3301.6512732045367,-3123.799475178557,1.9544153629228547,36.28188212312678,-34.32746676020392,87.38037149912967,0.9602238626277986,49.131002592599906,0.9459459459459459,35.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.05405405405405406,2.0,0.6363636363636364,0.9459459459459459,0.7608695652173914,0.5781859090379637,0.8265765765765766,0.7066180926707243,0.7582417582417582,0.15059015059015057,0.8494098494098495,0.24175824175824176,NaN,0.7582417582417582,NaN,NaN,0.8794050733785047,0.7019368467236381,NaN,0.7582417582417582,0.0,0.0,0.0,0.0,0.0,0.0,69162.0,211555.0,80149.0,96.7032967032967,23.62637362637358,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,70.0,21.0,0.0,76.92307692307692,23.076923076923077,0.0,0.621209117938553,0.056454916561622444,0.17379168943331028,49.64430808958765,73.00423284412864,177.85179802597978,2232.3931079696404,-2054.5413099436605,1.9544153629228547,24.531792395270774,-22.57737703234792,87.40832470908911,0.960531040759221,49.14671972915388,0.972972972972973,36.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.02702702702702703,1.0,0.6428571428571429,0.972972972972973,0.7741935483870968,0.6084161159684794,0.8133133133133134,0.6586085937437289,0.7692307692307693,0.15164933237222392,0.8483506676277761,0.23076923076923078,NaN,0.7692307692307693,NaN,NaN,0.8664792155867265,0.672708805015896,NaN,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,96.7032967032967,23.4432234432234,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,72.0,19.0,0.0,79.12087912087912,20.87912087912088,0.0,0.6530898876404494,0.054674858332394174,0.16480869659352496,48.28254219296265,69.56211041272151,175.6070054973694,1156.7414117348187,-981.1344062374493,1.9297473131579057,12.711444084998007,-10.781696771840101,87.26501659151143,0.9589562262803454,49.69335724639907,1.0,37.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.654401054966097,0.8606106106106106,0.7389088804033159,0.7912087912087912,0.14306064306064306,0.856939356939357,0.2087912087912088,NaN,0.7912087912087912,NaN,NaN,0.8814317418480014,0.7210625164737446,NaN,0.7912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,69162.0,211555.0,80149.0,97.8021978021978,23.901098901098855,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,73.0,18.0,0.0,80.21978021978022,19.78021978021978,0.0,0.6733147187873953,0.05435272576069096,0.1645274251742079,47.998071780795655,69.44339195956408,175.6070054973694,1157.0858537007273,-981.4788482033579,1.9297473131579057,12.715229161546453,-10.785481848388548,88.14323246193676,0.9686069501311733,50.193460228018715,1.0,37.0,0.3333333333333333,18.0,0.6666666666666666,36.0,0.0,0.0,0.6727272727272727,1.0,0.8043478260869564,0.6696901137726676,0.8108108108108109,0.6633067577595313,0.8021978021978022,0.13553113553113552,0.8644688644688644,0.1978021978021978,NaN,0.8021978021978022,NaN,NaN,0.8616260875250518,0.6908722110822566,NaN,0.8021978021978022,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,97.8021978021978,23.16849816849813,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,72.0,19.0,0.0,79.12087912087912,20.87912087912088,0.0,0.6530898876404494,0.05462788209066636,0.1672868584234835,48.20062141996279,70.5412649019289,182.8635335924548,2229.3491921148234,-2046.4856585223686,2.009489380136866,24.498342770492563,-22.488853390355697,84.43005018658783,0.927802749303163,46.17107004765412,1.0,37.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.654401054966097,0.8123123123123123,0.6417725087036537,0.7912087912087912,0.14306064306064306,0.856939356939357,0.2087912087912088,NaN,0.7912087912087912,NaN,NaN,0.8523427408098518,0.6657931840022514,NaN,0.7912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,95.6043956043956,23.992673992673954,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,72.0,19.0,0.0,79.12087912087912,20.87912087912088,0.0,0.6573523583036068,0.05487974182121002,0.16659684905181016,48.167452753488625,69.83239166331623,189.39154728906243,2229.344322157755,-2039.9527748686926,2.0812257943853014,24.498289254480824,-22.417063460095523,90.78962629339426,0.9976882010263106,47.93752814893311,1.0,37.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.654401054966097,0.8268268268268268,0.673001053001053,0.7912087912087912,0.14306064306064306,0.856939356939357,0.2087912087912088,NaN,0.7912087912087912,NaN,NaN,0.8742710464675113,0.6860333528669118,NaN,0.7912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,95.6043956043956,23.35164835164831,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,71.0,20.0,0.0,78.02197802197803,21.978021978021978,0.0,0.6371610845295055,0.05625247882098398,0.17046332404970607,49.378036456234454,71.46233795800937,187.39154728906243,1167.462373193904,-980.0708259048417,2.0592477724072795,12.829256848284661,-10.770009075877383,85.2187044993752,0.9364692802129143,45.4762798707886,1.0,37.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.0,0.0,0.6491228070175439,1.0,0.7872340425531915,0.6393019259838044,0.8148148148148148,0.6706193411456569,0.7802197802197802,0.15059015059015057,0.8494098494098495,0.21978021978021978,NaN,0.7802197802197802,NaN,NaN,0.8490051576186032,0.6685436623869244,NaN,0.7802197802197802,0.015,0.0,0.015625,0.0,15.625,0.0,74026.0,211555.0,80149.0,95.6043956043956,23.99267399267395,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,69.0,22.0,0.0,75.82417582417582,24.175824175824175,0.0,0.6003992015968064,0.05862127002905266,0.17666976605230153,51.45734497882335,74.06422817913948,187.39154728906243,4376.646501129664,-4189.254953840602,2.0592477724072795,48.09501649593037,-46.0357687235231,84.8158223775833,0.9320420041492671,45.261285049719945,1.0,37.0,0.4074074074074074,22.0,0.5925925925925926,32.0,0.0,0.0,0.6271186440677966,1.0,0.7708333333333333,0.6096112393577459,0.8108108108108109,0.6498133403546197,0.7582417582417582,0.16564916564916563,0.8343508343508343,0.24175824175824176,NaN,0.7582417582417582,NaN,NaN,0.859276371910391,0.6620861213401492,NaN,0.7582417582417582,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,94.50549450549451,24.35897435897431,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,818.0,90.0,71.0,19.0,0.0,78.88888888888889,21.11111111111111,0.0,0.6490147783251231,0.05531027798378153,0.16609041731808688,48.807029832121,70.042769566335,174.18128452967085,88.60650834496955,85.57477618470129,1.9353476058852317,0.9845167593885507,0.950830846496681,86.60072074012776,0.962230230445864,49.718728951832816,1.0,37.0,0.3584905660377358,19.0,0.6415094339622641,34.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.6510410489664635,0.8248342682304947,0.6805244834522775,0.7888888888888889,0.14737945492662474,0.8526205450733753,0.2111111111111111,NaN,0.7888888888888889,NaN,NaN,0.8670741571263333,0.684096098448837,NaN,0.7888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211736.0,79968.0,97.77777777777777,24.16666666666662,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,818.0,90.0,70.0,20.0,0.0,77.77777777777777,22.22222222222222,0.0,0.6328778299000613,0.05725584771881067,0.1718252909979614,50.52384420296692,72.46125006712275,174.18128452967085,1162.8465864726936,-988.6653019430228,1.9353476058852317,12.920517627474373,-10.985170021589141,83.81225807767404,0.931247311974156,48.11783212185295,0.972972972972973,36.0,0.3584905660377358,19.0,0.6415094339622641,34.0,0.02702702702702703,1.0,0.6545454545454545,0.972972972972973,0.782608695652174,0.6202016012229089,0.8026517083120857,0.6508176511155657,0.7777777777777778,0.14817310572027553,0.8518268942797245,0.2222222222222222,NaN,0.7777777777777778,NaN,NaN,0.8516104586762661,0.6679919405535923,NaN,0.7777777777777778,0.016,0.0,0.015625,0.0,15.625,0.0,74026.0,211736.0,79968.0,97.77777777777777,23.42592592592589,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,72.0,19.0,0.0,79.12087912087912,20.87912087912088,0.0,0.6530898876404494,0.054752849098784216,0.16369543189947536,48.35141466165736,69.0922259759975,175.6070054973694,85.37222309419772,90.23478240317169,1.9297473131579057,0.9381562977384365,0.9915910154194691,90.27539424774345,0.9920372994257521,51.40762692926607,1.0,37.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.654401054966097,0.8233233233233234,0.6890615985443571,0.7912087912087912,0.14306064306064306,0.856939356939357,0.2087912087912088,NaN,0.7912087912087912,NaN,NaN,0.883027035103447,0.710696148308827,NaN,0.7912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,69162.0,211555.0,80149.0,98.9010989010989,23.901098901098912,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,72.0,19.0,0.0,79.12087912087912,20.87912087912088,0.0,0.6530898876404494,0.05410291795119718,0.16343969749330783,47.791456380480824,69.0073434137952,176.41038742301512,85.40787350907125,91.00251391394387,1.9385756859671992,0.9385480605392446,1.0000276254279545,91.00251391394391,1.0000276254279552,51.58568905340515,1.0,37.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.654401054966097,0.8373373373373373,0.6971735335678364,0.7912087912087912,0.14306064306064306,0.856939356939357,0.2087912087912088,NaN,0.7912087912087912,NaN,NaN,0.8898416546709517,0.7002651536799563,NaN,0.7912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,69162.0,211555.0,80149.0,98.9010989010989,24.08424908424909,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,70.0,21.0,0.0,76.92307692307692,23.076923076923077,0.0,0.6221826809015423,0.05655913954204847,0.174264288765353,49.961143551990716,73.57769136891532,176.41038742301512,3300.787335007108,-3124.376947584093,1.9385756859671992,36.27238829678141,-34.33381261081421,85.40167182792749,0.9384799101970054,48.41079546134804,0.9459459459459459,35.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.05405405405405406,2.0,0.6481481481481481,0.9459459459459459,0.7692307692307693,0.5940940940940941,0.8175675675675675,0.6942023529349137,0.7692307692307693,0.14306064306064306,0.856939356939357,0.23076923076923078,NaN,0.7692307692307693,NaN,NaN,0.8755227419869762,0.6985368150831166,NaN,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,96.7032967032967,23.35164835164836,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,71.0,20.0,0.0,78.02197802197803,21.978021978021978,0.0,0.6371610845295055,0.05571637905286853,0.16877543553187246,48.90840027192637,70.75625883776168,186.39154728906246,1164.7338108877047,-978.3422635986423,2.0482587614182686,12.799272647117634,-10.751013885699365,87.9977405996807,0.9670081384580297,47.21122919979347,1.0,37.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.0,0.0,0.6491228070175439,1.0,0.7872340425531915,0.6393019259838044,0.8323323323323323,0.6905957070430755,0.7802197802197802,0.15059015059015057,0.8494098494098495,0.21978021978021978,NaN,0.7802197802197802,NaN,NaN,0.8728498620196677,0.6827954745318455,NaN,0.7802197802197802,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,95.6043956043956,23.626373626373635,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,71.0,20.0,0.0,78.02197802197803,21.978021978021978,0.0,0.6371610845295055,0.05621795113055584,0.1701126599733408,49.34677130672927,71.31379467043163,187.9765097897836,2231.4311213446817,-2043.454611554898,2.0656759317558637,24.52122111367782,-22.455545181921956,86.1497057557894,0.946700063250433,45.83003794044887,1.0,37.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.0,0.0,0.6491228070175439,1.0,0.7872340425531915,0.6393019259838044,0.8045545545545546,0.6593719370496802,0.7802197802197802,0.15059015059015057,0.8494098494098495,0.21978021978021978,NaN,0.7802197802197802,NaN,NaN,0.8592953774495357,0.6666073943079255,NaN,0.7802197802197802,0.016,0.0,0.015625,0.0,15.625,0.0,74026.0,211555.0,80149.0,96.7032967032967,23.626373626373635,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,70.0,21.0,0.0,76.92307692307692,23.076923076923077,0.0,0.6212841854934603,0.057205454754643836,0.17256619094819098,50.24865865983595,72.39914337614256,183.71998169469822,3301.610939592111,-3117.890957897413,2.0189008977439364,36.281438896616606,-34.26253799887267,85.69916918599819,0.941749111934046,46.646624060964236,0.972972972972973,36.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.02702702702702703,1.0,0.6428571428571429,0.972972972972973,0.7741935483870968,0.6084161159684794,0.8518518518518519,0.7302374802374803,0.7692307692307693,0.15150590150590149,0.8484940984940986,0.23076923076923078,NaN,0.7692307692307693,NaN,NaN,0.8725539609602537,0.6979097977244878,NaN,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,96.7032967032967,23.992673992674,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,71.0,20.0,0.0,78.02197802197803,21.978021978021978,0.0,0.6371610845295055,0.05643438416042982,0.17109722113394224,49.57135850974577,71.78284562040808,183.71998169469822,2232.5211921514647,-2048.8012104567665,2.0189008977439364,24.53319991375236,-22.514299016008422,85.01217546673796,0.9341997304037138,46.27268884013352,1.0,37.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.0,0.0,0.6491228070175439,1.0,0.7872340425531915,0.6393019259838044,0.7902902902902903,0.6159931698019696,0.7802197802197802,0.15059015059015057,0.8494098494098495,0.21978021978021978,NaN,0.7802197802197802,NaN,NaN,0.849293136057842,0.649865288035439,NaN,0.7802197802197802,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,96.7032967032967,23.99267399267401,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,71.0,20.0,0.0,78.02197802197803,21.978021978021978,0.0,0.6371610845295055,0.05543137280524807,0.16843327817075637,48.69032407981886,70.66520381886038,183.71998169469822,1158.7123079105377,-974.9923262158395,2.0189008977439364,12.733102284731183,-10.714201386987247,89.37357189465395,0.982127163677516,48.6466257345774,1.0,37.0,0.37037037037037035,20.0,0.6296296296296297,34.0,0.0,0.0,0.6491228070175439,1.0,0.7872340425531915,0.6393019259838044,0.8428428428428428,0.7036511937634229,0.7802197802197802,0.15059015059015057,0.8494098494098495,0.21978021978021978,NaN,0.7802197802197802,NaN,NaN,0.8839437166239981,0.704623676783077,NaN,0.7802197802197802,0.016,0.0,0.015625,0.0,15.625,0.0,69162.0,211555.0,80149.0,97.8021978021978,24.084249084249088,'Number of leaves: 9\nSize of the tree: 10\n',10.0,9.0,9.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,818.0,90.0,70.0,20.0,0.0,77.77777777777777,22.22222222222222,0.0,0.6303142329020333,0.05688743114029794,0.17069900184765305,50.19874515097166,71.98627738240111,174.18128452967065,2231.48465170408,-2057.3033671744092,1.9353476058852295,24.79427390782311,-22.85892630193788,84.68538540516805,0.9409487267240895,48.61910717551428,1.0,37.0,0.37735849056603776,20.0,0.6226415094339622,33.0,0.0,0.0,0.6491228070175439,1.0,0.7872340425531915,0.6357442916530309,0.8156552779194288,0.653506137716664,0.7777777777777778,0.15513626834381553,0.8448637316561844,0.2222222222222222,NaN,0.7777777777777778,NaN,NaN,0.8527089623986385,0.6663855958420802,NaN,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211736.0,79968.0,96.66666666666667,24.074074074074083,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,818.0,90.0,70.0,20.0,0.0,77.77777777777777,22.22222222222222,0.0,0.6303142329020333,0.057342183477374215,0.17181600666139574,50.60002881272466,72.45733472596613,174.18128452967065,1165.8845919170171,-991.7033073873465,1.9353476058852295,12.954273243522412,-11.018925637637183,81.51390673207081,0.9057100748007868,46.79831530246032,1.0,37.0,0.37735849056603776,20.0,0.6226415094339622,33.0,0.0,0.0,0.6491228070175439,1.0,0.7872340425531915,0.6357442916530309,0.8046914839367669,0.6426930111140639,0.7777777777777778,0.15513626834381553,0.8448637316561844,0.2222222222222222,NaN,0.7777777777777778,NaN,NaN,0.8405660530000759,0.6566600163443592,NaN,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211736.0,79968.0,96.66666666666667,24.444444444444454,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,72.0,19.0,0.0,79.12087912087912,20.87912087912088,0.0,0.6530898876404494,0.053694343127640695,0.16382874537129877,47.43054449998345,69.17160681450316,176.4103874230153,1153.6466730869,-977.2362856638846,1.938575685967201,12.677435967987911,-10.73886028202071,88.64821822526432,0.9741562442336738,50.25113289541978,1.0,37.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.654401054966097,0.8408408408408409,0.7047382414843472,0.7912087912087912,0.14306064306064306,0.856939356939357,0.2087912087912088,NaN,0.7912087912087912,NaN,NaN,0.8836136826019276,0.7053626916646485,NaN,0.7912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,98.9010989010989,23.626373626373617,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
hawks_fillna-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-last,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02012110511E7,817.0,91.0,72.0,19.0,0.0,79.12087912087912,20.87912087912088,0.0,0.6530898876404494,0.05552035075388094,0.16632561324443357,48.995727209709585,70.14816236391457,179.27857109173374,92.86103037554615,86.41754071618759,1.97009418782125,1.02045088324776,0.94964330457349,86.43308546225222,0.9498141259588156,48.21160997430413,1.0,37.0,0.35185185185185186,19.0,0.6481481481481481,35.0,0.0,0.0,0.6607142857142857,1.0,0.7956989247311829,0.654401054966097,0.8270770770770771,0.6859960911818497,0.7912087912087912,0.14306064306064306,0.856939356939357,0.2087912087912088,NaN,0.7912087912087912,NaN,NaN,0.8673575059260368,0.6874623197905954,NaN,0.7912087912087912,0.0,0.0,0.0,0.0,0.0,0.0,74026.0,211555.0,80149.0,97.8021978021978,23.8095238095238,'Number of leaves: 20\nSize of the tree: 22\n',22.0,20.0,20.0
